productID,product_name,brandID,original_price,discount,price,discount_percent,rating,review_count,quantity_sold,shopID,dateID
174599533,Điện thoại Samsung Galaxy S22 Plus 5G (8GB/256GB) - Hàng Chính Hãng,18802,26223000,0,26223000,0,5,9,19,261128,1564
174630782,Điện Thoại Samsung A23 4GB/128GB - Hàng Chính Hãng,18802,5263000,663000,4600000,13,5,1,1,11119,1566
174649410,Điện Thoại OPPO A76 (6GB/128GB) - Hàng Chính Hãng,25643,5436000,0,5436000,0,0,0,0,11119,1565
175147005,Điện thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng chính hãng,18802,7000000,0,7000000,0,0,0,0,11119,1566
175845367,Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,18802,13990000,5700000,8290000,41,4.7,109,321,1,1569
175967811,Điện Thoại Samsung Galaxy S20 FE 256GB | 8GB - Hàng Chính Hãng,18802,9950000,0,9950000,0,4.7,185,443,261128,1576
176036536,Điện Thoại OPPO RENO7 4G (8GB/128GB) - Hàng Chính Hãng,25643,7490000,1100000,6390000,15,0,0,1,213861,1571
176438844,Điện thoại Xiaomi REDMI 9A (2+32) Xanh lá - Hàng chính hãng (chỉ giao HN và một số khu vực),25422,2088000,0,2088000,0,0,0,0,11119,1572
176438846,Điện thoại Xiaomi REDMI 9C (3+64) Xám - Hàng chính hãng (chỉ giao HN và một số khu vực),25422,2568000,0,2568000,0,0,0,0,11119,1572
176438848,Điện thoại OPPO CPH2375 - A76 Xanh Thời Thượng - Hàng chính hãng (chỉ giao HN và một số khu vực),25643,5436000,0,5436000,0,0,0,0,11119,1572
176438850,Điện thoại OPPO CPH2349 - A16k Đen bí ẩn - Hàng chính hãng (chỉ giao HN và một số khu vực),25643,2836000,0,2836000,0,0,0,0,11119,1572
176438858,Điện thoại OPPO CPH2269 - A16 3GB Đen Mạnh Mẽ - Hàng chính hãng (chỉ giao HN và một số khu vực),25643,3080000,0,3080000,0,0,0,0,11119,1572
176438864,Điện thoại Xiaomi REDMI 9A (2+32) Xanh dương - Hàng chính hãng (chỉ giao HN và một số khu vực),25422,2088000,0,2088000,0,0,0,0,11119,1572
176713246,Điện Thoại Samsung A73 5G 8GB/128GB - Hàng Chính Hãng,18802,11500000,1978000,9522000,17,0,0,0,11119,1576
177141832,Điện Thoại Samsung Galaxy A33 5G (6GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,18802,6800000,0,6800000,0,0,0,0,11119,1578
177343384,Điện Thoại Oppo Reno 7 4G (8GB/128G),25643,8990000,3200000,5790000,36,5,96,517,1,1578
177545817,Điện thoại Realme C35 4GB/128GB - Hàng chính hãng,247549,4990000,1500000,3490000,30,0,0,3,1,1579
177814405,Điện thoại Xiaomi Redmi 10C (4GB/64GB) - Hàng chính hãng,25422,3468000,0,3468000,0,0,0,0,11119,1583
178000116,Điện thoại Samsung Galaxy A73 5G (8GB/128GB) - Hàng chính hãng,18802,11200000,1678000,9522000,15,0,0,0,11119,1585
178575037,Điện Thoại Nokia C21 Plus 2GB/32GB - Hàng Chính Hãng,19673,2690000,1041000,1649000,39,4.3,6,12,29952,1590
178951652,Điện Thoại Samsung Galaxy A53 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,18802,9990000,0,9990000,0,4.8,5,6,10016,1590
179159231,Điện Thoại Vivo T1X (4GB/64GB) - Hàng Chính Hãng,52232,3490000,0,3490000,0,0,0,1,162061,1590
179234820,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng,18802,3500000,0,3500000,0,0,0,1,11119,1591
179438711,Điện Thoại Nokia C21 Plus (2GB/64GB) - Hàng Chính Hãng,19673,2690000,821000,1869000,31,5,1,2,179232,1591
179589103,Điện Thoại Xiaomi Redmi 10C 4GB/128GB - Hàng Chính Hãng,25422,3599000,500000,3099000,14,5,4,30,179232,1592
179591105,Điện Thoại Oppo A55 4GB/64GB - Hàng Chính Hãng,25643,3912000,0,3912000,0,0,0,0,11119,1592
179717941,Điện Thoại Samsung Galaxy S22 Ultra 5G (12GB/256GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,18802,33990000,0,33990000,0,4.6,11,17,10016,1592
179753588,Điện Thoại Di Động Samsung Galaxy A33 (5G) 6GB | 128GB - Hàng Chính Hãng,18802,7000000,0,7000000,0,0,0,0,11119,1593
179930704,Điện Thoại Nokia C21 Plus (3GB/64GB) - Hàng Chính Hãng,19673,2999000,809000,2190000,27,4.5,10,47,1,1593
181216830,"Điện thoại ZTE Blade V40 Vita (ZTE 8045) - MH giọt nước HD+ 6.75"" - Pin 6000 mAh sạc nhanh 22.5W -  Bộ nhớ mở rộng (4+2)GB - Hàng chính hãng",49994,4290000,1300000,2990000,30,0,0,0,259709,1625
181264344,"Điện thoại oukitel  k15 pro (chống sốc,pin khủng,pin 10.000mAh ,Ram 8Gb,Rom 128Gb) – hàng chính hãng",112735,4990000,0,4990000,0,4.2,5,11,2350,1600
181266509,"Điện thoại Ulefone Armor 14 pro (chống nước,chống va đập,pin khủng,pin 10.000mAh,Ram 6Gb,Rom 128Gb)- hàng chính hãng",169013,5990000,0,5990000,0,5,4,6,2350,1600
181503298,Điện thoại Xiaomi Redmi Note 11 [4GB/128GB] [6GB/128GB] |Dimensity 810| Full Ngôn Ngữ - BH 12 tháng,25422,4716000,0,4716000,0,0,0,0,11119,1601
181517965,Điện Thoại Samsung Galaxy A33 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,18802,8990000,0,8990000,0,0,0,0,10016,1600
181699053,Điện thoại Xiaomi Redmi 9A - Hàng chính hãng,25422,2088000,0,2088000,0,0,0,0,11119,1648
181699058,Điện thoại Samsung Galaxy A33 5G (8/128GB) - Hàng chính hãng,18802,7790000,0,7790000,0,0,0,0,150440,1601
181699076,Điện thoại Samsung Galaxy S21 FE 5G - Hàng chính hãng,18802,15000000,5651000,9349000,38,0,0,0,11119,1655
181699158,Điện thoại Xiaomi Redmi 10 5G - Hàng chính hãng,25422,4790000,0,4790000,0,0,0,1,150440,1653
181699210,Điện thoại Xiaomi Redmi 9C - Hàng chính hãng,25422,2508000,0,2508000,0,0,0,0,11119,1653
181699258,Điện thoại OPPO A16K - Hàng chính hãng,25643,3012000,0,3012000,0,0,0,0,11119,1657
181699278,Điện thoại Xiaomi Redmi Note 11 - Hàng chính hãng,25422,4990000,0,4990000,0,0,0,0,150440,1653
181699314,Điện thoại OPPO Reno7 Z 5G - Hàng chính hãng,25643,7668000,0,7668000,0,0,0,0,11119,1657
181699331,Điện thoại Samsung Galaxy A53 5G - Hàng chính hãng,18802,9990000,0,9990000,0,0,0,0,150440,1649
181699369,Điện thoại OPPO A55- Hàng chính hãng,25643,3912000,0,3912000,0,0,0,0,11119,1657
181699370,Điện thoại Xiaomi Redmi 10C 4/128GB - Hàng chính hãng,25422,3890000,0,3890000,0,0,0,0,150440,1657
181918564,"Điện thoại OUKITEL WP16 (pin 10.600mAh,  Ram 8Gb,Rom 128Gb, màn hình 6,39 in , Android 11, Máy ảnh nhìn ban đêm 20MP, chống nước IP68,chống va đập, hai SIM 4G, NFC..) – hàng chính hãng",112735,5990000,0,5990000,0,0,0,0,2350,1604
181926713,Điện thoại Nokia C21 Plus 2GB/64GB - Hàng chính hãng,19673,2890000,1057000,1833000,37,0,0,0,63,1604
184036446,Apple iPhone 11,17827,12990000,2340000,10650000,18,4.8,2917,13686,1,1611
184059211,Apple iPhone 13,17827,24990000,8500000,16490000,34,5,1729,5253,1,1611
184696247,Điện thoại Realme C35 4GB/64GB - Hàng chính hãng,247549,4290000,1300000,2990000,30,5,4,9,1,1622
185887807,"Điện thoại Gaming Redmagic 7 - MH AMOLED 6.8"" Full HD+ 165Hz - Qualcomm Snapdragon 8 Gen 1 8 nhân - HT làm mát 8.0 - Hàng chính hãng",7355445,18990000,0,18990000,0,0,0,2,186025,1626
186148059,Điện thoại Samsung Galaxy A03 32GB Xanh - Hàng Chính Hãng,18802,3500000,0,3500000,0,0,0,0,11119,1625
186591556,[Hàng Chính Hãng Quốc tế] Điện Thoại Xiaomi Black Shark 5 (8GB/128GB),233903,14500000,0,14500000,0,0,0,1,39195,1639
187254759,Điện Thoại Samsung Galaxy A13 (4GB/64GB) - Hàng Chính Hãng,18802,4190000,717000,3473000,17,0,0,0,11119,1633
187266104,Điện thoại Gaming Tecno POVA 3 (6GB)/128GB - Helio G88 | 7000 mAh | Sạc nhanh 33W - Hàng Chính Hãng,162007,4990000,1140000,3850000,23,4.8,121,281,189668,1634
187954641,Điện thoại Samsung S22 8GB/128GB Hồng - Hàng Chính Hãng,18802,21990000,9400000,12590000,43,0,0,0,212607,1635
187955862,Điện thoại Samsung S22 8GB/128GB Xanh Lá - Hàng Chính Hãng,18802,21990000,7500000,14490000,34,0,0,0,212607,1635
188043025,Điện thoại Samsung S22 Plus 8GB/128GB Hồng - Hàng Chính Hãng,18802,25990000,10000000,15990000,38,0,0,0,212607,1636
188044095,Điện thoại Samsung S22 Plus 8GB/128GB Đen - Hàng Chính Hãng,18802,25990000,7000000,18990000,27,0,0,0,212607,1636
188127351,Điện thoại Samsung S22 Plus 8GB/256GB Đen - Hàng Chính Hãng,18802,25025000,8525000,16500000,34,0,0,0,11119,1636
188128834,Điện thoại Samsung S22 Ultra 8GB/128GB Đen - Hàng Chính Hãng,18802,30990000,13600000,17390000,44,0,0,0,212607,1636
188129338,Điện thoại Samsung S22 Ultra 8GB/128GB Trắng -Hàng Chính Hãng,18802,30990000,13600000,17390000,44,0,0,0,212607,1636
188543973,Điện thoại Samsung Galaxy A23 4GB/128GB Xanh - Hàng Chính Hãng,18802,5690000,1200000,4490000,21,0,0,0,212607,1639
188698092,Điện thoại Samsung Galaxy A23 4GB/128GB Đen - Hàng Chính Hãng,18802,5690000,1200000,4490000,21,5,1,1,212607,1640
188698703,Điện thoại Samsung Galaxy A23 4GB/128GB Cam - Hàng Chính Hãng,18802,5690000,1200000,4490000,21,5,1,4,212607,1640
188701072,Điện thoại Samsung Galaxy A13 4GB/128GB Xanh - Hàng Chính Hãng,18802,4190000,0,4190000,0,0,0,0,11119,1640
188832832,Điện thoại Samsung A53 5G 128GB Xanh - Hàng Chính Hãng,18802,8390000,593000,7797000,7,0,0,0,11119,1641
188832981,Điện thoại Samsung A53 5G 128GB Đen - Hàng Chính Hãng,18802,8390000,593000,7797000,7,0,0,0,11119,1641
188833417,Điện thoại Samsung A53 5G 128GB Cam - Hàng Chính Hãng,18802,8390000,0,8390000,0,0,0,0,11119,1641
188833574,Điện thoại Samsung A53 5G 128GB Trắng - Hàng Chính Hãng,18802,9600000,0,9600000,0,0,0,0,11119,1641
188833794,Điện thoại Samsung A33 5G 6GB/128GB Xanh - Hàng Chính Hãng,18802,6800000,0,6800000,0,0,0,0,11119,1641
188833923,Điện thoại Samsung A33 5G 6GB/128GB Đen - Hàng Chính Hãng,18802,6800000,0,6800000,0,0,0,0,11119,1641
188834089,Điện thoại Samsung A33 5G 6GB/128GB Cam - Hàng Chính Hãng,18802,6800000,0,6800000,0,0,0,0,11119,1641
188834734,Điện thoại Samsung A33 5G 6GB/128GB Trắng - Hàng Chính Hãng,18802,7000000,0,7000000,0,0,0,0,11119,1641
188835531,Điện thoại Xiaomi Redmi 10C 4GB/128GB Xám - Hàng Chính Hãng,25422,3468000,0,3468000,0,0,0,0,11119,1641
188837747,Điện thoại Xiaomi Redmi 10C 4GB/128GB Xanh Dương - Hàng Chính Hãng,25422,3468000,0,3468000,0,0,0,0,11119,1641
188844932,Điện thoại Xiaomi Redmi Note 11 4GB/64GB Xanh Dương Đậm - Hàng Chính Hãng,25422,4716000,0,4716000,0,0,0,0,11119,1641
188845278,Điện thoại Xiaomi Redmi Note 11 4GB/64GB Xanh Dương Nhạt - Hàng Chính Hãng,25422,4716000,0,4716000,0,0,0,0,11119,1641
188846950,Điện thoại Xiaomi Redmi Note 11 4GB/128GB Xanh Dương Đậm - Hàng Chính Hãng,25422,4716000,0,4716000,0,0,0,0,11119,1641
188868071,Điện thoại Xiaomi Redmi Note 11 Pro 8GB/128GB Xám - Hàng Chính Hãng,25422,7032000,0,7032000,0,0,0,0,11119,1641
188870406,Điện thoại Xiaomi Redmi Note 11 Pro 8GB/128GB Xanh Dương - Hàng Chính Hãng,25422,7032000,0,7032000,0,0,0,0,11119,1641
189466001,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,25422,2406000,0,2406000,0,0,0,0,11119,1646
189658085,Điện Thoại Oppo A57 (4GB/64GB),25643,4490000,940000,3550000,21,5,119,9774,1,1647
189677315,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,25422,2556000,0,2556000,0,0,0,0,11119,1647
189932634,Điện thoại OPPO A16 (3 GB/32 GB) - Hàng chính hãng,25643,3192000,0,3192000,0,0,0,0,11119,1652
189932777,Điện thoại Xiaomi 12 (8 GB/256 GB) - Hàng chính hãng,25422,12900000,0,12900000,0,0,0,0,11119,1651
189932809,Điện thoại Samsung Galaxy A53 (5G) A536 (8 GB/128 GB)- Hàng chính hãng,18802,9600000,1803000,7797000,19,0,0,0,11119,1651
189934829,Điện thoại Samsung Galaxy A13 A135 (4 GB/128 GB) - Hàng chính hãng,18802,4190000,0,4190000,0,0,0,0,11119,1650
189934885,Điện thoại OPPO Reno7 Z (8 GB/128 GB) - Hàng chính hãng,25643,7668000,0,7668000,0,0,0,0,11119,1652
189935254,Điện thoại Samsung Galaxy A03 A035 (3 GB/32 GB) - Hàng chính hãng,18802,3500000,0,3500000,0,0,0,0,11119,1651
189937184,Điện thoại Samsung Galaxy S21 FE G990E (8 GB/128 GB) - Hàng chính hãng,18802,12900000,3551000,9349000,28,0,0,0,11119,1652
189937243,Điện thoại Samsung Galaxy A33 (5G) A336 (6 GB/128 GB)- Hàng chính hãng,18802,7000000,0,7000000,0,0,0,0,11119,1651
189937468,Điện thoại Samsung Galaxy A73 (5G) A736 (8 GB/128 GB)- Hàng chính hãng,18802,11500000,1978000,9522000,17,0,0,0,11119,1651
190109961,Điện Thoại Samsung Galaxy A03s 4GB 64GB  -  Hàng Chính Hãng,18802,3690000,0,3690000,0,0,0,0,128602,1649
190530084,Điện Thoại Samsung Galaxy S22 Ultra 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,18802,30990000,0,30990000,0,5,5,10,10016,1655
190542002,Điện thoại Xiaomi POCO C40 (4 GB/64 GB) - Hàng chính hãng,25422,3240000,0,3240000,0,0,0,0,11119,1652
190544267,Điện Thoại Oppo A57 4GB/64GB - Hàng Chính Hãng,25643,4490000,611000,3879000,14,0,0,5,29952,1654
190547041,Điện Thoại Xiaomi Redmi 10A 2GB/32GB - Hàng Chính Hãng,25422,2890000,621000,2269000,21,0,0,2,29952,1653
190558337,Điện thoại Samsung Galaxy A23 (4/128GB) - Hàng chính hãng,18802,4590000,0,4590000,0,0,0,0,150440,1655
190558349,Điện thoại Samsung Galaxy A73 5G (8/128GB) -Hàng chính hãng,18802,9790000,0,9790000,0,0,0,0,150440,1655
190558358,Điện thoại Samsung Galaxy A03 - Hàng chính hãng,18802,3500000,0,3500000,0,0,0,0,11119,1655
190558359,Điện thoại Xiaomi Redmi Note 11S - Hàng chính hãng,25422,6690000,0,6690000,0,0,0,0,150440,1657
190691224,Điện thoại Xiaomi Redmi Note 11 Pro 5G - Hàng chính hãng,25422,8990000,0,8990000,0,0,0,0,150440,1657
190701486,Điện Thoại OPPO A57 (4GB/64GB) - Hàng Chính Hãng,25643,4284000,0,4284000,0,0,0,0,11119,1654
190702241,Điện thoại Samsung A73 8GB/128GB Xám - Hàng chính hãng,18802,11271000,1749000,9522000,16,0,0,0,11119,1654
190702391,Điện thoại Samsung A73 8GB/128GB Trắng - Hàng chính hãng,18802,11500000,1978000,9522000,17,0,0,0,11119,1654
190702606,Điện thoại Samsung A73 8GB/128GB Xanh - Hàng chính hãng,18802,11271000,1749000,9522000,16,0,0,0,11119,1654
191477618,Điện thoại Nokia C21 Plus (2GB/32GB) - Hàng chính hãng,19673,2690000,1021000,1669000,38,5,2,8,162514,1660
191581836,Điện thoại Samsung Galaxy A13 (4/128GB) - Hàng chính hãng,18802,4190000,0,4190000,0,0,0,0,150440,1662
191629873,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng Chính Hãng,25422,2556000,0,2556000,0,0,0,0,11119,1667
191689540,Điện thoại Samsung Galaxy A23 A235F Blue (DM) - Hàng Chính Hãng,18802,5180000,580000,4600000,11,0,0,0,11119,1661
191689612,Điện thoại Samsung Galaxy A23 (4G+128G) A235F Đen - Hàng Chính Hãng,18802,5180000,580000,4600000,11,0,0,0,11119,1661
191689653,Điện thoại Samsung Galaxy A33 A336E 5G Orange (DM) - Hàng Chính Hãng,18802,7000000,0,7000000,0,0,0,0,11119,1661
191689660,Điện thoại Samsung Galaxy A53 A536E 128G 5G Light Blue (DM) - Hàng Chính Hãng,18802,8390000,593000,7797000,7,0,0,0,11119,1661
191689713,Điện thoại Samsung Galaxy A33 A336E 5G Xanh - Hàng Chính Hãng,18802,7000000,0,7000000,0,0,0,0,11119,1661
191689727,Điện thoại OPPO CPH2387 - A57 Đen - Hàng Chính Hãng,25643,4080000,0,4080000,0,0,0,0,11119,1661
191689774,Điện thoại OPPO CPH2325 - A55 Xanh đam mê - Hàng Chính Hãng,25643,3912000,0,3912000,0,0,0,0,11119,1661
191689809,Điện thoại Samsung Galaxy A23 (4G+128G) A235F Xanh - Hàng Chính Hãng,18802,5180000,580000,4600000,11,0,0,0,11119,1661
191689878,Điện thoại OPPO CPH2387 - A57 Xanh - Hàng Chính Hãng,25643,4361000,0,4361000,0,0,0,0,11119,1661
191689899,Điện thoại Samsung Galaxy A03 3+32GB Xanh - Hàng Chính Hãng,18802,3500000,0,3500000,0,0,0,0,11119,1661
191689934,Điện thoại Samsung Galaxy A13 (4G+128G) A135F Xanh - Hàng Chính Hãng,18802,4000000,0,4000000,0,0,0,0,11119,1661
191764688,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng,25422,2690000,421000,2269000,16,0,0,0,179232,1864
191916060,"Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng, Nguyên seal, Fullbox",25422,2556000,0,2556000,0,0,0,0,11119,1664
192036708,Điện Thoại OPPO A57 (4GB/128GB) - Hàng Chính Hãng,25643,4632000,0,4632000,0,0,0,0,11119,1667
192172856,Điện Thoại OPPO A16K (4GB/64GB) - Hàng Chính Hãng,25643,4290000,1400000,2890000,33,0,0,0,20704,1668
192211290,Điện Thoại Samsung Galaxy A73 5G (8GB/128GB) - ĐÃ KÍCH HOẠT ĐIỆN TỬ - Hàng Chính Hãng,18802,11990000,0,11990000,0,0,0,0,10016,1668
192216530,Điện Thoại Samsung Galaxy A13 (4GB/128GB) - Hàng Chính Hãng,18802,4690000,0,4690000,0,5,10,25,10016,1668
192348147,Điện thoại Oppo A57 (4GB/64GB) - Hàng chính hãng,25643,4490000,581000,3909000,13,0,0,0,162514,1668
192839254,Điện Thoại Samsung Galaxy A53 8GB/128GB - Hàng chính hãng,18802,8087000,290000,7797000,4,0,0,0,11119,1671
192859201,"Điện thoại Oukitel WP19(chống sốc ,chống nước ,Pin 21000mAh ,Ram 8G ,Rom 256G ,Tầm nhìn ban đêm 64MP ,  Máy ảnh 90Hz ,Điện thoại Helio G95 )-hàng chính hãng",112735,9790000,0,9790000,0,5,2,3,2350,1671
193206340,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Xám - Hàng chính hãng,18802,38000000,6240000,31760000,16,0,0,0,11119,1675
193206432,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Kem - Hàng chính hãng,18802,38000000,6240000,31760000,16,0,0,0,11119,1675
193206657,Điện thoại Samsung Galaxy Z Fold 4 5G 256GB Đen - Hàng chính hãng,18802,40990000,12600000,28390000,31,0,0,0,212607,1675
193207281,Điện thoại Samsung Galaxy Z Fold 4 5G 512GB Kem - Hàng chính hãng,18802,42000000,6850000,35150000,16,0,0,0,11119,1675
193207892,Điện thoại Samsung Galaxy Z Flip 4 5G 128GB Tím - Hàng chính hãng,18802,22551000,0,22551000,0,0,0,0,11119,1675
193208070,Điện thoại Samsung Galaxy Z Flip 4 5G 128GB Vàng - Hàng chính hãng,18802,22551000,7808000,14743000,35,0,0,0,11119,1675
193208134,Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Xanh nhạt - Hàng chính hãng,18802,25990000,6400000,19590000,25,0,0,0,212607,1675
193208254,Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Tím - Hàng chính hãng,18802,22200000,0,22200000,0,0,0,0,11119,1675
193209870,Điện thoại Samsung Galaxy Z Flip 4 5G 256GB Vàng - Hàng chính hãng,18802,25990000,6400000,19590000,25,0,0,0,212607,1675
193263880,Điện Thoại Vivo Y02s (3GB/32GB) - Hàng Chính Hãng,52232,3490000,740000,2750000,21,4.7,3,7,1,1675
193310183,Điện Thoại OnePlus 10T 5G (8GB/128G) - Hàng Chính Hãng - Đen,27468,15990000,2500000,13490000,16,4.8,17,47,1,1675
193366048,Điện thoại OnePlus 10T 5G - Hàng Chính Hãng,27468,15990000,0,15990000,0,0,0,0,297110,1676
193733976,Điện thoại Samsung Galaxy A23 (4 GB/128 GB) - Hàng chính hãng,18802,5263000,663000,4600000,13,0,0,0,11119,1678
193769065,Điện thoại OPPO A76 (6GB/28GB) - Hàng chính hãng,25643,5436000,0,5436000,0,0,0,0,11119,1680
193769086,Điện thoại OPPO A96 (8GB/28GB) - Hàng chính hãng,25643,6348000,0,6348000,0,0,0,0,11119,1680
193769136,Điện thoại OPPO A16K (3GB/32GB) - Hàng chính hãng,25643,3012000,0,3012000,0,0,0,0,11119,1680
193769143,Điện thoại OPPO A57 (4GB/28GB) - Hàng chính hãng,25643,4632000,0,4632000,0,0,0,0,11119,1680
193769168,Điện thoại OPPO A57 (4GB/64GB) - Hàng chính hãng,25643,4284000,0,4284000,0,0,0,0,11119,1681
193979830,Điện Thoại Oppo A96 (8GB/128G),25643,6990000,1000000,5990000,14,5,9,44,1,1682
194020045,Điện thoại Xiaomi 12 Pro (12GB/256GB) - Hàng chính hãng,25422,18900000,0,18900000,0,0,0,0,11119,1685
194034217,Điện thoại Samsung Galaxy Z Flip 4 (8GB/128GB),18802,23990000,5000000,18990000,21,5,78,288,1,1682
194037967,Điện thoại Samsung Galaxy Z Flip 4 (8GB/256GB),18802,25990000,5000000,20990000,19,5,28,82,1,1682
194041787,Điện thoại Samsung Galaxy Z Fold 4 (12GB/256GB) - Hàng chính hãng,18802,38000000,6240000,31760000,16,0,0,0,11119,1682
194041977,Điện thoại Samsung Galaxy Z Fold 4 (12GB/512GB) - Hàng chính hãng,18802,42000000,6850000,35150000,16,0,0,0,11119,1682
194125248,Điện thoại Vivo Y02s  (3GB/32GB) - Hàng Chính Hãng,52232,3490000,0,3490000,0,0,0,4,235971,1684
194462682,"Điện thoại ZTE Blade A52 4GB l 64GB, Pin 5000mAh, Màn hình 6.52"", Camera AI Triple - Hàng chính hãng",49994,3490000,0,3490000,0,0,0,0,259709,1751
194489407,Điện Thoại Oppo Reno8 Z 5G (8GB/256GB) - Hàng Chính Hãng,25643,8644000,0,8644000,0,0,0,0,11119,1685
194490386,Điện Thoại Oppo Reno8 4G (8GB/256GB) - Hàng Chính Hãng,25643,7956000,0,7956000,0,0,0,0,11119,1685
194961039,Điện thoại Samsung Galaxy Z Flip4 5G - Hàng chính hãng,18802,20250000,5507000,14743000,27,0,0,0,11119,1688
195231233,Điện Thoại Xiaomi Redmi 10C - Hàng chính hãng,25422,3890000,950000,2940000,24,5,5,21,122357,1690
195231834,Điện thoại POCO F4 GT 8GB/128GB - Hàng chính hãng,25422,15990000,0,15990000,0,0,0,0,122357,1690
195247535,Điện thoại OPPO Reno8 5G (8GB/256GB) - Hàng chính hãng,25643,13990000,1800000,12190000,13,5,2,2,213861,1690
195311658,Điện thoại XIAOMI POCO X4 GT 8+128GB/8+256GB | MediaTek Dimensity 8100 | Sạc nhanh 67W - Hàng chính hãng,25422,8490000,0,8490000,0,5,23,49,122357,1690
195323206,Điện thoại vivo Y22s (8GB - 128GB) - Hàng Chính Hãng,52232,5990000,0,5990000,0,5,1,3,235971,1690
195330986,"Điện thoại thông minh XIAOMI Redmi 10A 2GB+32GB/3GB+64GB MediaTek Helio G25 | 6,53"" HD+ Hàng chính hãng",25422,2890000,0,2890000,0,0,0,1,122357,1690
195333531,Điện Thoại OPPO RENO8 Z 5G (8GB/256GB) - Hàng Chính Hãng,25643,10490000,1900000,8590000,18,5,5,14,213861,1690
195352781,Điện thoại OPPO Reno8 4G (8GB/256GB) - Hàng chính hãng,25643,8990000,1300000,7690000,14,0,0,3,213861,1691
195436019,Điện thoại Xiaomi Redmi Note 11 | Pin 5000mAh | Snapdragon 680 | Sạc nhanh 33W - Hàng chính hãng,25422,4716000,0,4716000,0,0,0,0,11119,1697
195661031,Điện thoại OPPO A57 (4 GB/128 GB) - Hàng chính hãng,25643,4632000,0,4632000,0,0,0,0,11119,1692
